shipper_id,order_id,ship_date,delivery_date,shipping_fee,shipper_company,shipper_vehicle,shipper_experience_years,shipper_rating,delivery_success_rate,average_delivery_time,working_shift,join_date,shipper_name,shipper_phone,shipper_gender,shipper_age,shipper_marital_status,shipper_education,city,region,district,delivery_days
SHP00041,21989,2012-09-30,2012-10-05,2.98,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,5
SHP00032,21990,2012-09-29,2012-10-01,2.34,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,2
SHP00073,21992,2012-10-03,2012-10-10,0.6,GHTK,Motorbike,8,4.9,98.6,21,Morning,2023-10-28,Phạm Văn Phong,982262009,Female,51.0,Married,College,Son Tay,East,District #08,7
SHP00077,21993,2012-10-04,2012-10-10,2.67,BEST Express,Truck,9,4.7,99.4,41,Morning,2019-11-11,Trần Văn Giang,931398461,Female,38.0,Married,Bachelor,Quy Nhon,Central,District #23,6
SHP00075,21994,2012-10-02,2012-10-08,0.13,J&T Express,Van,11,4.3,96.7,52,Afternoon,2024-10-03,Phạm Anh Hùng,989436113,Female,33.0,Married,Bachelor,My Tho,West,District #38,6
SHP00076,21997,2012-10-06,2012-10-13,1.19,BEST Express,Truck,10,4.7,95.1,65,Afternoon,2020-09-25,Trần Thanh Long,933140008,Male,29.0,Married,Bachelor,Ninh Binh,East,District #01,7
SHP00005,21998,2012-09-30,2012-10-02,0.78,BEST Express,Truck,10,4.6,95.7,62,Morning,2019-12-19,Trần Minh Cường,979196342,Male,31.0,Married,College,Da Nang,Central,District #23,2
SHP00018,22000,2012-10-03,2012-10-05,2.61,GHN,Motorbike,7,4.3,98.5,63,Afternoon,2020-08-27,Lê Gia Phong,902541877,Female,52.0,Single,College,Uong Bi,East,District #11,2
SHP00062,22001,2012-10-01,2012-10-03,2.03,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,2
SHP00078,22004,2012-10-03,2012-10-06,0.29,Shopee Express,Motorbike,11,5.0,96.8,38,Evening,2025-09-25,Đặng Văn Bình,999125359,Female,29.0,Single,High School,Hoi An,Central,District #25,3
SHP00043,22008,2012-09-30,2012-10-04,2.27,Ninja Van,Van,2,4.6,97.0,65,Morning,2021-02-21,Bùi Thị Trang,912757576,Female,38.0,Married,Bachelor,Soc Trang,West,District #34,4
SHP00003,22009,2012-10-04,2012-10-06,1.71,GHN,Motorbike,10,4.8,95.1,53,Evening,2019-11-13,Hoàng Thị Khánh,927142576,Male,30.0,Single,High School,Long Xuyen,West,District #34,2
SHP00060,22010,2012-10-04,2012-10-11,0.08,GHTK,Motorbike,11,4.7,95.4,32,Afternoon,2022-11-21,Bùi Thanh Cường,904584927,Male,39.0,Married,Bachelor,Uong Bi,East,District #03,7
SHP00054,22011,2012-10-02,2012-10-04,0.02,BEST Express,Truck,9,4.7,97.8,56,Evening,2023-03-14,Nguyễn Quốc Phong,998883340,Female,50.0,Married,High School,Bac Giang,East,District #01,2
SHP00014,22012,2012-09-30,2012-10-03,2.73,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,3
SHP00039,22013,2012-10-03,2012-10-08,1.41,Ahamove,Motorbike,8,4.9,97.3,50,Evening,2021-08-03,Phạm Đức Giang,954844436,Female,31.0,Single,High School,Nam Dinh,East,District #08,5
SHP00003,22014,2012-10-03,2012-10-09,0.15,GHN,Motorbike,10,4.8,95.1,53,Evening,2019-11-13,Hoàng Thị Khánh,927142576,Male,30.0,Single,High School,Long Xuyen,West,District #34,6
SHP00046,22015,2012-10-02,2012-10-06,1.79,GHTK,Motorbike,8,5.0,99.6,62,Afternoon,2023-07-07,Nguyễn Đức Cường,919341832,Male,34.0,Married,High School,Bac Ninh,East,District #03,4
SHP00009,22016,2012-10-02,2012-10-04,1.85,BEST Express,Truck,12,4.3,97.4,66,Evening,2022-10-06,Nguyễn Thanh Bình,909770946,Female,53.0,Married,College,Phu Ly,East,District #10,2
SHP00035,22018,2012-09-30,2012-10-04,31.82,BEST Express,Truck,2,4.7,98.9,74,Morning,2020-05-03,Trần Văn Hùng,986963662,Male,54.0,Married,High School,Tam Ky,Central,District #32,4
SHP00057,22020,2012-10-01,2012-10-05,2.43,GHTK,Motorbike,7,4.6,97.9,53,Evening,2024-02-09,Võ Thị Sơn,937417919,Male,26.0,Single,Bachelor,Cam Pha,East,District #05,4
SHP00044,22021,2012-10-05,2012-10-08,24.62,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,3
SHP00027,22022,2012-10-02,2012-10-04,23.28,Ninja Van,Van,9,4.4,96.8,34,Evening,2018-02-04,Hoàng Thị Giang,902650261,Female,47.0,Married,High School,Viet Tri,East,District #11,2
SHP00024,22023,2012-10-04,2012-10-07,0.92,Ninja Van,Van,3,4.5,96.4,71,Evening,2023-07-11,Hoàng Thị Nam,993822938,Female,55.0,Married,High School,Bac Giang,East,District #15,3
SHP00044,22024,2012-10-01,2012-10-06,2.8,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,5
SHP00011,22025,2012-10-04,2012-10-08,2.52,J&T Express,Van,5,4.6,98.4,74,Afternoon,2023-03-23,Võ Thị Hùng,940850445,Female,43.0,Single,High School,Son Tay,East,District #03,4
SHP00026,22026,2012-10-03,2012-10-10,0.75,Ninja Van,Van,11,4.3,96.0,21,Afternoon,2025-11-16,Nguyễn Thanh Hùng,902981241,Male,37.0,Single,High School,Lao Cai,East,District #16,7
SHP00032,22029,2012-10-02,2012-10-04,2.74,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,2
SHP00020,22030,2012-10-04,2012-10-11,2.41,Ninja Van,Van,6,5.0,95.7,57,Afternoon,2025-03-30,Hoàng Đức Giang,903070385,Female,53.0,Married,High School,Phan Rang-Thap Cham,Central,District #30,7
SHP00070,22032,2012-10-03,2012-10-08,1.44,Viettel Post,Truck,9,4.3,99.4,66,Morning,2024-10-29,Phạm Anh Cường,913921412,Female,55.0,Single,College,Tam Ky,Central,District #21,5
SHP00031,22033,2012-10-01,2012-10-07,1.0,Viettel Post,Truck,7,4.4,96.0,47,Afternoon,2021-11-19,Lê Thanh Nam,956649092,Female,53.0,Single,Bachelor,Kon Tum,Central,District #30,6
SHP00034,22034,2012-10-04,2012-10-09,1.19,Ninja Van,Van,7,4.7,97.4,58,Evening,2018-08-28,Đặng Thị Vy,983912150,Female,47.0,Married,College,Nha Trang,Central,District #28,5
SHP00043,22035,2012-10-03,2012-10-07,2.98,Ninja Van,Van,2,4.6,97.0,65,Morning,2021-02-21,Bùi Thị Trang,912757576,Female,38.0,Married,Bachelor,Soc Trang,West,District #34,4
SHP00008,22038,2012-10-03,2012-10-09,2.88,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,6
SHP00051,22039,2012-10-03,2012-10-07,1.99,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,4
SHP00014,22040,2012-10-04,2012-10-11,2.18,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,7
SHP00042,22041,2012-10-04,2012-10-09,2.94,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,5
SHP00008,22042,2012-10-01,2012-10-05,0.22,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,4
SHP00063,22043,2012-09-29,2012-10-04,1.08,BEST Express,Truck,8,4.6,96.2,26,Evening,2019-04-28,Nguyễn Thanh Vy,922698939,Female,38.0,Married,Bachelor,Ninh Binh,East,District #14,5
SHP00057,22044,2012-10-04,2012-10-06,1.79,GHTK,Motorbike,7,4.6,97.9,53,Evening,2024-02-09,Võ Thị Sơn,937417919,Male,26.0,Single,Bachelor,Cam Pha,East,District #05,2
SHP00027,22046,2012-10-03,2012-10-06,1.5,Ninja Van,Van,9,4.4,96.8,34,Evening,2018-02-04,Hoàng Thị Giang,902650261,Female,47.0,Married,High School,Viet Tri,East,District #11,3
SHP00075,22048,2012-10-05,2012-10-10,1.26,J&T Express,Van,11,4.3,96.7,52,Afternoon,2024-10-03,Phạm Anh Hùng,989436113,Female,33.0,Married,Bachelor,My Tho,West,District #38,5
SHP00051,22050,2012-10-03,2012-10-09,1.42,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,6
SHP00068,22051,2012-10-04,2012-10-09,2.74,Ninja Van,Van,2,4.6,99.8,29,Morning,2025-10-13,Trần Quốc Long,924139334,Male,47.0,Single,College,Viet Tri,East,District #11,5
SHP00001,22052,2012-10-05,2012-10-09,2.42,Viettel Post,Truck,7,5.0,99.0,61,Evening,2026-03-17,Bùi Văn Long,991476209,Male,27.0,Married,Bachelor,Phan Rang-Thap Cham,Central,District #25,4
SHP00015,22055,2012-10-05,2012-10-10,0.22,Viettel Post,Truck,1,4.3,98.8,42,Afternoon,2024-12-22,Bùi Văn Hùng,946414069,Female,48.0,Single,Bachelor,Son Tay,East,District #06,5
SHP00078,22059,2012-10-02,2012-10-08,1.31,Shopee Express,Motorbike,11,5.0,96.8,38,Evening,2025-09-25,Đặng Văn Bình,999125359,Female,29.0,Single,High School,Hoi An,Central,District #25,6
SHP00033,22060,2012-10-04,2012-10-11,2.5,J&T Express,Van,9,5.0,99.9,42,Evening,2022-02-07,Võ Gia Giang,996960250,Female,29.0,Married,High School,Viet Tri,East,District #09,7
SHP00067,22061,2012-09-30,2012-10-05,2.67,Viettel Post,Truck,5,4.7,99.0,39,Morning,2023-09-13,Nguyễn Quốc Hà,947066875,Male,47.0,Single,Bachelor,Phu Ly,East,District #13,5
SHP00003,22062,2012-10-01,2012-10-05,0.3,GHN,Motorbike,10,4.8,95.1,53,Evening,2019-11-13,Hoàng Thị Khánh,927142576,Male,30.0,Single,High School,Long Xuyen,West,District #34,4
SHP00059,22063,2012-09-30,2012-10-05,1.9,J&T Express,Van,7,5.0,98.9,50,Evening,2021-05-08,Nguyễn Minh Quân,907366403,Male,55.0,Single,Bachelor,Bac Lieu,West,District #37,5
SHP00009,22064,2012-10-03,2012-10-05,1.52,BEST Express,Truck,12,4.3,97.4,66,Evening,2022-10-06,Nguyễn Thanh Bình,909770946,Female,53.0,Married,College,Phu Ly,East,District #10,2
SHP00073,22067,2012-09-29,2012-10-06,2.71,GHTK,Motorbike,8,4.9,98.6,21,Morning,2023-10-28,Phạm Văn Phong,982262009,Female,51.0,Married,College,Son Tay,East,District #08,7
SHP00061,22069,2012-10-01,2012-10-06,0.1,GHTK,Motorbike,1,4.8,95.1,74,Evening,2019-12-17,Lê Anh Quân,956517585,Male,32.0,Single,High School,Tam Ky,Central,District #26,5
SHP00067,22071,2012-09-30,2012-10-04,1.09,Viettel Post,Truck,5,4.7,99.0,39,Morning,2023-09-13,Nguyễn Quốc Hà,947066875,Male,47.0,Single,Bachelor,Phu Ly,East,District #13,4
SHP00034,22073,2012-10-02,2012-10-08,1.42,Ninja Van,Van,7,4.7,97.4,58,Evening,2018-08-28,Đặng Thị Vy,983912150,Female,47.0,Married,College,Nha Trang,Central,District #28,6
SHP00020,22074,2012-10-05,2012-10-08,1.6,Ninja Van,Van,6,5.0,95.7,57,Afternoon,2025-03-30,Hoàng Đức Giang,903070385,Female,53.0,Married,High School,Phan Rang-Thap Cham,Central,District #30,3
SHP00037,22076,2012-10-05,2012-10-09,28.52,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,4
SHP00065,22078,2012-10-05,2012-10-12,1.01,Ahamove,Motorbike,2,4.8,97.9,28,Evening,2023-06-24,Nguyễn Quốc Trang,906371317,Male,39.0,Married,High School,Dong Hoi,Central,District #25,7
SHP00030,22079,2012-10-02,2012-10-05,2.41,Viettel Post,Truck,4,4.2,96.4,63,Morning,2019-04-11,Hoàng Văn Trang,956294981,Male,46.0,Single,High School,Da Lat,West,District #33,3
SHP00052,22080,2012-10-04,2012-10-10,26.19,Ninja Van,Van,4,4.7,99.3,59,Evening,2025-06-27,Phạm Anh Hùng,933172868,Female,38.0,Married,College,Phu Ly,East,District #04,6
SHP00041,22081,2012-10-03,2012-10-06,0.83,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,3
SHP00027,22083,2012-10-04,2012-10-11,1.93,Ninja Van,Van,9,4.4,96.8,34,Evening,2018-02-04,Hoàng Thị Giang,902650261,Female,47.0,Married,High School,Viet Tri,East,District #11,7
SHP00029,22084,2012-09-30,2012-10-03,0.23,Viettel Post,Truck,8,4.3,98.2,21,Morning,2023-03-28,Võ Quốc Hùng,938481552,Male,36.0,Single,College,Dong Hoi,Central,District #30,3
SHP00021,22085,2012-10-04,2012-10-11,1.39,GHN,Motorbike,12,4.3,99.7,20,Morning,2023-12-12,Lê Quốc Trang,960718218,Female,48.0,Married,Bachelor,Tuy Hoa,Central,District #32,7
SHP00007,22086,2012-10-02,2012-10-08,0.19,BEST Express,Truck,6,4.4,99.6,75,Afternoon,2024-06-06,Hoàng Anh Hùng,987597617,Female,34.0,Single,High School,Phu Ly,East,District #09,6
SHP00067,22087,2012-10-05,2012-10-08,0.91,Viettel Post,Truck,5,4.7,99.0,39,Morning,2023-09-13,Nguyễn Quốc Hà,947066875,Male,47.0,Single,Bachelor,Phu Ly,East,District #13,3
SHP00063,22088,2012-10-05,2012-10-11,2.96,BEST Express,Truck,8,4.6,96.2,26,Evening,2019-04-28,Nguyễn Thanh Vy,922698939,Female,38.0,Married,Bachelor,Ninh Binh,East,District #14,6
SHP00035,22089,2012-10-04,2012-10-06,2.54,BEST Express,Truck,2,4.7,98.9,74,Morning,2020-05-03,Trần Văn Hùng,986963662,Male,54.0,Married,High School,Tam Ky,Central,District #32,2
SHP00030,22090,2012-10-02,2012-10-05,1.8,Viettel Post,Truck,4,4.2,96.4,63,Morning,2019-04-11,Hoàng Văn Trang,956294981,Male,46.0,Single,High School,Da Lat,West,District #33,3
SHP00052,22093,2012-10-05,2012-10-09,2.77,Ninja Van,Van,4,4.7,99.3,59,Evening,2025-06-27,Phạm Anh Hùng,933172868,Female,38.0,Married,College,Phu Ly,East,District #04,4
SHP00060,22094,2012-10-02,2012-10-06,0.67,GHTK,Motorbike,11,4.7,95.4,32,Afternoon,2022-11-21,Bùi Thanh Cường,904584927,Male,39.0,Married,Bachelor,Uong Bi,East,District #03,4
SHP00075,22095,2012-10-03,2012-10-06,0.17,J&T Express,Van,11,4.3,96.7,52,Afternoon,2024-10-03,Phạm Anh Hùng,989436113,Female,33.0,Married,Bachelor,My Tho,West,District #38,3
SHP00021,22096,2012-10-02,2012-10-09,1.16,GHN,Motorbike,12,4.3,99.7,20,Morning,2023-12-12,Lê Quốc Trang,960718218,Female,48.0,Married,Bachelor,Tuy Hoa,Central,District #32,7
SHP00015,22097,2012-10-01,2012-10-07,1.62,Viettel Post,Truck,1,4.3,98.8,42,Afternoon,2024-12-22,Bùi Văn Hùng,946414069,Female,48.0,Single,Bachelor,Son Tay,East,District #06,6
SHP00010,22098,2012-10-03,2012-10-05,0.34,Ahamove,Motorbike,8,4.5,99.5,44,Evening,2022-08-10,Bùi Đức Bình,921691981,Male,31.0,Single,Bachelor,Tra Vinh,West,District #37,2
SHP00037,22099,2012-10-03,2012-10-10,1.58,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,7
SHP00046,22102,2012-10-03,2012-10-08,2.15,GHTK,Motorbike,8,5.0,99.6,62,Afternoon,2023-07-07,Nguyễn Đức Cường,919341832,Male,34.0,Married,High School,Bac Ninh,East,District #03,5
SHP00006,22103,2012-10-03,2012-10-07,1.91,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,4
SHP00012,22104,2012-10-05,2012-10-08,1.97,GHTK,Motorbike,6,4.7,97.2,31,Morning,2023-10-01,Nguyễn Thị Bình,972210652,Female,49.0,Single,Bachelor,Ha Long,East,District #07,3
SHP00054,22106,2012-10-06,2012-10-13,0.89,BEST Express,Truck,9,4.7,97.8,56,Evening,2023-03-14,Nguyễn Quốc Phong,998883340,Female,50.0,Married,High School,Bac Giang,East,District #01,7
SHP00044,22108,2012-10-04,2012-10-07,0.35,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,3
SHP00064,22109,2012-10-02,2012-10-04,1.69,J&T Express,Van,12,4.8,99.3,48,Afternoon,2018-07-24,Nguyễn Gia Quân,937230018,Male,39.0,Married,Bachelor,My Tho,West,District #33,2
SHP00061,22110,2012-10-01,2012-10-05,0.09,GHTK,Motorbike,1,4.8,95.1,74,Evening,2019-12-17,Lê Anh Quân,956517585,Male,32.0,Single,High School,Tam Ky,Central,District #26,4
SHP00069,22111,2012-10-03,2012-10-07,25.34,GHN,Motorbike,10,4.5,98.5,31,Morning,2019-01-21,Hoàng Thị Giang,968458783,Female,34.0,Single,College,Cam Pha,East,District #02,4
SHP00073,22112,2012-10-01,2012-10-06,0.05,GHTK,Motorbike,8,4.9,98.6,21,Morning,2023-10-28,Phạm Văn Phong,982262009,Female,51.0,Married,College,Son Tay,East,District #08,5
SHP00064,22113,2012-10-05,2012-10-11,0.51,J&T Express,Van,12,4.8,99.3,48,Afternoon,2018-07-24,Nguyễn Gia Quân,937230018,Male,39.0,Married,Bachelor,My Tho,West,District #33,6
SHP00056,22114,2012-10-02,2012-10-05,1.85,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,3
SHP00037,22116,2012-10-03,2012-10-07,2.44,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,4
SHP00066,22117,2012-10-04,2012-10-08,24.36,Ninja Van,Van,8,4.6,99.0,59,Morning,2022-08-30,Lê Thị Phong,943623439,Female,49.0,Married,Bachelor,Hanoi,East,District #01,4
SHP00003,22120,2012-10-05,2012-10-11,29.97,GHN,Motorbike,10,4.8,95.1,53,Evening,2019-11-13,Hoàng Thị Khánh,927142576,Male,30.0,Single,High School,Long Xuyen,West,District #34,6
SHP00071,22121,2012-10-03,2012-10-07,2.2,Ahamove,Motorbike,12,4.7,95.9,26,Afternoon,2023-04-22,Bùi Thị Hà,975678108,Male,34.0,Married,High School,Nha Trang,Central,District #24,4
SHP00045,22123,2012-10-01,2012-10-07,0.01,Ahamove,Motorbike,7,4.8,95.3,42,Evening,2018-01-12,Nguyễn Thanh Giang,995279807,Male,27.0,Married,Bachelor,Son Tay,East,District #07,6
SHP00054,22124,2012-10-01,2012-10-07,2.77,BEST Express,Truck,9,4.7,97.8,56,Evening,2023-03-14,Nguyễn Quốc Phong,998883340,Female,50.0,Married,High School,Bac Giang,East,District #01,6
SHP00078,22125,2012-10-01,2012-10-05,1.19,Shopee Express,Motorbike,11,5.0,96.8,38,Evening,2025-09-25,Đặng Văn Bình,999125359,Female,29.0,Single,High School,Hoi An,Central,District #25,4
SHP00011,22126,2012-10-02,2012-10-08,2.0,J&T Express,Van,5,4.6,98.4,74,Afternoon,2023-03-23,Võ Thị Hùng,940850445,Female,43.0,Single,High School,Son Tay,East,District #03,6
SHP00016,22127,2012-09-30,2012-10-03,0.91,Viettel Post,Truck,6,4.9,96.6,59,Afternoon,2020-01-05,Bùi Văn Trang,926827357,Male,55.0,Married,High School,Hue,Central,District #25,3
SHP00057,22128,2012-10-03,2012-10-05,0.86,GHTK,Motorbike,7,4.6,97.9,53,Evening,2024-02-09,Võ Thị Sơn,937417919,Male,26.0,Single,Bachelor,Cam Pha,East,District #05,2
SHP00044,22130,2012-10-04,2012-10-06,2.74,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,2
SHP00001,22134,2012-10-04,2012-10-06,25.21,Viettel Post,Truck,7,5.0,99.0,61,Evening,2026-03-17,Bùi Văn Long,991476209,Male,27.0,Married,Bachelor,Phan Rang-Thap Cham,Central,District #25,2
SHP00074,22135,2012-10-02,2012-10-05,1.96,Shopee Express,Motorbike,10,4.5,96.8,36,Morning,2022-05-13,Lê Minh Phong,969920920,Female,52.0,Married,High School,Hoi An,Central,District #20,3
SHP00021,22136,2012-09-30,2012-10-05,0.52,GHN,Motorbike,12,4.3,99.7,20,Morning,2023-12-12,Lê Quốc Trang,960718218,Female,48.0,Married,Bachelor,Tuy Hoa,Central,District #32,5
SHP00052,22137,2012-09-30,2012-10-07,26.5,Ninja Van,Van,4,4.7,99.3,59,Evening,2025-06-27,Phạm Anh Hùng,933172868,Female,38.0,Married,College,Phu Ly,East,District #04,7
SHP00066,22138,2012-09-29,2012-10-04,30.84,Ninja Van,Van,8,4.6,99.0,59,Morning,2022-08-30,Lê Thị Phong,943623439,Female,49.0,Married,Bachelor,Hanoi,East,District #01,5
SHP00013,22139,2012-10-02,2012-10-05,2.37,BEST Express,Truck,10,4.2,97.7,47,Morning,2025-10-28,Lê Anh Hà,984678290,Female,39.0,Single,College,Tam Ky,Central,District #23,3
SHP00049,22140,2012-10-05,2012-10-10,2.49,Ahamove,Motorbike,6,4.8,98.0,67,Afternoon,2023-04-11,Đặng Đức Dũng,944279003,Male,24.0,Married,Bachelor,Vinh Long,West,District #36,5
SHP00048,22141,2012-10-01,2012-10-04,2.73,Shopee Express,Motorbike,9,4.9,98.8,46,Afternoon,2024-12-01,Nguyễn Thị Vy,946448535,Male,51.0,Married,Bachelor,Bac Lieu,West,District #39,3
SHP00071,22142,2012-10-01,2012-10-07,0.13,Ahamove,Motorbike,12,4.7,95.9,26,Afternoon,2023-04-22,Bùi Thị Hà,975678108,Male,34.0,Married,High School,Nha Trang,Central,District #24,6
SHP00056,22143,2012-10-03,2012-10-07,0.51,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,4
SHP00067,22146,2012-09-29,2012-10-04,0.66,Viettel Post,Truck,5,4.7,99.0,39,Morning,2023-09-13,Nguyễn Quốc Hà,947066875,Male,47.0,Single,Bachelor,Phu Ly,East,District #13,5
SHP00014,22148,2012-10-03,2012-10-05,2.63,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,2
SHP00066,22150,2012-10-04,2012-10-11,0.77,Ninja Van,Van,8,4.6,99.0,59,Morning,2022-08-30,Lê Thị Phong,943623439,Female,49.0,Married,Bachelor,Hanoi,East,District #01,7
SHP00010,22151,2012-09-30,2012-10-04,1.64,Ahamove,Motorbike,8,4.5,99.5,44,Evening,2022-08-10,Bùi Đức Bình,921691981,Male,31.0,Single,Bachelor,Tra Vinh,West,District #37,4
SHP00062,22153,2012-10-04,2012-10-06,0.79,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,2
SHP00058,22155,2012-10-05,2012-10-10,2.42,GHN,Motorbike,11,4.6,98.3,37,Evening,2018-02-11,Bùi Thanh Hùng,956897812,Male,39.0,Married,College,Uong Bi,East,District #07,5
SHP00076,22156,2012-10-04,2012-10-09,1.62,BEST Express,Truck,10,4.7,95.1,65,Afternoon,2020-09-25,Trần Thanh Long,933140008,Male,29.0,Married,Bachelor,Ninh Binh,East,District #01,5
SHP00012,22157,2012-10-02,2012-10-08,2.86,GHTK,Motorbike,6,4.7,97.2,31,Morning,2023-10-01,Nguyễn Thị Bình,972210652,Female,49.0,Single,Bachelor,Ha Long,East,District #07,6
SHP00038,22158,2012-10-04,2012-10-06,0.69,Ahamove,Motorbike,3,4.4,99.7,23,Evening,2019-10-25,Bùi Quốc Trang,961999001,Female,53.0,Single,College,Dong Hoi,Central,District #26,2
SHP00042,22159,2012-10-04,2012-10-11,0.92,Ninja Van,Van,7,5.0,99.8,55,Evening,2019-11-02,Nguyễn Quốc Trang,986734203,Male,51.0,Married,High School,Nha Trang,Central,District #31,7
SHP00004,22160,2012-10-03,2012-10-08,2.87,Viettel Post,Truck,8,5.0,96.3,53,Evening,2025-12-22,Trần Đức Vy,971617475,Female,42.0,Married,College,Kon Tum,Central,District #27,5
SHP00002,22162,2012-10-03,2012-10-05,1.31,J&T Express,Van,2,4.9,98.4,72,Afternoon,2025-01-29,Trần Anh Khánh,959297982,Male,41.0,Married,Bachelor,Phan Thiet,Central,District #29,2
SHP00020,22164,2012-10-05,2012-10-12,1.88,Ninja Van,Van,6,5.0,95.7,57,Afternoon,2025-03-30,Hoàng Đức Giang,903070385,Female,53.0,Married,High School,Phan Rang-Thap Cham,Central,District #30,7
SHP00075,22165,2012-09-29,2012-10-03,0.3,J&T Express,Van,11,4.3,96.7,52,Afternoon,2024-10-03,Phạm Anh Hùng,989436113,Female,33.0,Married,Bachelor,My Tho,West,District #38,4
